"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_018123","ME2","ptg000012l:4643847-4648919","Q8VEB4","Phospholipase A2 group XV (1-O-acylceramide synthase) (ACS) (LCAT-like lysophospholipase) (LLPL) (EC 3.1.1.5) (Lysophospholipase 3) (Lysosomal phospholipase A and acyltransferase) (EC 2.3.1.-, EC 3.1.1.32, EC 3.1.1.4) (Lysosomal phospholipase A2) (LPLA2)","Mus musculus (Mouse)","ceramide metabolic process [GO:0006672]; diacylglycerol biosynthetic process [GO:0006651]; fatty acid metabolic process [GO:0006631]; glycerophospholipid metabolic process [GO:0006650]; lipid metabolic process [GO:0006629]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylcholine metabolic process [GO:0046470]; phosphatidylethanolamine catabolic process [GO:0046338]; phosphatidylglycerol metabolic process [GO:0046471]; phosphatidylserine metabolic process [GO:0006658]","GO:0005615; GO:0005654; GO:0005739; GO:0005764; GO:0006629; GO:0006631; GO:0006650; GO:0006651; GO:0006658; GO:0006672; GO:0008270; GO:0008374; GO:0008970; GO:0016020; GO:0016411; GO:0034638; GO:0043231; GO:0046338; GO:0046470; GO:0046471; GO:0047499; GO:0052739; GO:0052740; GO:0102545"
"FUN_018407","ME3","ptg000012l:8961907-8983966","Q7Z494","Nephrocystin-3","Homo sapiens (Human)","atrial septum development [GO:0003283]; cilium assembly [GO:0060271]; convergent extension [GO:0060026]; convergent extension involved in gastrulation [GO:0060027]; determination of intestine left/right asymmetry [GO:0071908]; determination of left/right symmetry [GO:0007368]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; determination of stomach left/right asymmetry [GO:0071909]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; establishment or maintenance of cell polarity [GO:0007163]; extracellular matrix organization [GO:0030198]; heart looping [GO:0001947]; kidney development [GO:0001822]; kidney morphogenesis [GO:0060993]; lipid metabolic process [GO:0006629]; lung development [GO:0030324]; maintenance of animal organ identity [GO:0048496]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of protein binding [GO:0032092]; regulation of planar cell polarity pathway involved in neural tube closure [GO:2000167]; regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]; ureter development [GO:0072189]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0001947; GO:0003283; GO:0005576; GO:0005829; GO:0005929; GO:0006629; GO:0007163; GO:0007368; GO:0016055; GO:0030198; GO:0030324; GO:0032092; GO:0035469; GO:0045494; GO:0048496; GO:0060026; GO:0060027; GO:0060271; GO:0060287; GO:0060993; GO:0071908; GO:0071909; GO:0071910; GO:0072189; GO:0090090; GO:0097543; GO:0097546; GO:1905515; GO:2000095; GO:2000167"
"FUN_022041","ME15","ptg000016l:4941743-4944582","Q91X17","Uromodulin (Tamm-Horsfall urinary glycoprotein) (THP) [Cleaved into: Uromodulin, secreted form]","Mus musculus (Mouse)","antibacterial innate immune response [GO:0140367]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; autophagy [GO:0006914]; calcium ion homeostasis [GO:0055074]; cellular calcium ion homeostasis [GO:0006874]; cellular chloride ion homeostasis [GO:0030644]; cellular phosphate ion homeostasis [GO:0030643]; cellular response to unfolded protein [GO:0034620]; cellular sodium ion homeostasis [GO:0006883]; chaperone-mediated protein folding [GO:0061077]; chemical homeostasis [GO:0048878]; chloride ion homeostasis [GO:0055064]; citric acid secretion [GO:0046720]; collecting duct development [GO:0072044]; connective tissue replacement [GO:0097709]; creatinine homeostasis [GO:0097273]; defense response to Gram-negative bacterium [GO:0050829]; endoplasmic reticulum organization [GO:0007029]; gene expression [GO:0010467]; glomerular filtration [GO:0003094]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; inflammatory response [GO:0006954]; ion homeostasis [GO:0050801]; juxtaglomerular apparatus development [GO:0072051]; kidney development [GO:0001822]; leukocyte cell-cell adhesion [GO:0007159]; lipid metabolic process [GO:0006629]; loop of Henle development [GO:0072070]; metanephric ascending thin limb development [GO:0072218]; metanephric distal convoluted tubule development [GO:0072221]; metanephric thick ascending limb development [GO:0072233]; micturition [GO:0060073]; multicellular organismal homeostasis [GO:0048871]; multicellular organismal response to stress [GO:0033555]; neutrophil migration [GO:1990266]; organ or tissue specific immune response [GO:0002251]; peptidyl-threonine phosphorylation [GO:0018107]; phosphate ion homeostasis [GO:0055062]; potassium ion homeostasis [GO:0055075]; protein localization to vacuole [GO:0072665]; protein phosphorylation [GO:0006468]; protein transport into plasma membrane raft [GO:0044861]; regulation of blood pressure [GO:0008217]; regulation of protein transport [GO:0051223]; regulation of urine volume [GO:0035809]; renal sodium ion absorption [GO:0070294]; renal urate salt excretion [GO:0097744]; renal water homeostasis [GO:0003091]; response to endoplasmic reticulum stress [GO:0034976]; response to lipopolysaccharide [GO:0032496]; response to unfolded protein [GO:0006986]; response to water deprivation [GO:0009414]; response to xenobiotic stimulus [GO:0009410]; RNA splicing [GO:0008380]; sodium ion homeostasis [GO:0055078]; tumor necrosis factor-mediated signaling pathway [GO:0033209]; ubiquitin-dependent ERAD pathway [GO:0030433]; urate transport [GO:0015747]; urea transmembrane transport [GO:0071918]; water homeostasis [GO:0030104]","GO:0000922; GO:0001822; GO:0002251; GO:0003091; GO:0003094; GO:0005201; GO:0005509; GO:0005615; GO:0005783; GO:0005794; GO:0005886; GO:0005929; GO:0006468; GO:0006629; GO:0006874; GO:0006883; GO:0006914; GO:0006915; GO:0006954; GO:0006986; GO:0007029; GO:0007157; GO:0007159; GO:0008217; GO:0008380; GO:0009410; GO:0009414; GO:0009986; GO:0010467; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0018107; GO:0019864; GO:0030104; GO:0030433; GO:0030643; GO:0030644; GO:0031410; GO:0032496; GO:0033209; GO:0033555; GO:0034620; GO:0034976; GO:0035809; GO:0044861; GO:0045121; GO:0045177; GO:0046720; GO:0048871; GO:0048878; GO:0050801; GO:0050829; GO:0051223; GO:0055062; GO:0055064; GO:0055074; GO:0055075; GO:0055078; GO:0060073; GO:0060170; GO:0061077; GO:0070294; GO:0071918; GO:0072044; GO:0072051; GO:0072070; GO:0072218; GO:0072221; GO:0072233; GO:0072665; GO:0097190; GO:0097273; GO:0097709; GO:0097744; GO:0140367; GO:1990266"
"FUN_022184","ME13","ptg000016l:6093239-6095141","Q9JJL4","Rho-related GTP-binding protein RhoQ (Ras-like protein TC10)","Rattus norvegicus (Rat)","actin cytoskeleton organization [GO:0030036]; cellular response to insulin stimulus [GO:0032869]; cortical actin cytoskeleton organization [GO:0030866]; endocytosis [GO:0006897]; establishment or maintenance of cell polarity [GO:0007163]; GTP metabolic process [GO:0046039]; insulin receptor signaling pathway [GO:0008286]; negative regulation of protein localization to plasma membrane [GO:1903077]; positive regulation of filopodium assembly [GO:0051491]; positive regulation of glucose import [GO:0046326]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell shape [GO:0008360]; small GTPase mediated signal transduction [GO:0007264]","GO:0003924; GO:0005522; GO:0005525; GO:0005737; GO:0005884; GO:0005886; GO:0006897; GO:0007163; GO:0007264; GO:0008286; GO:0008360; GO:0030036; GO:0030866; GO:0032427; GO:0032869; GO:0045121; GO:0045944; GO:0046039; GO:0046326; GO:0051491; GO:1903077"
"FUN_022580","ME5","ptg000016l:10909746-10915373","Q5ZMT9","Insulin-induced gene 1 protein (INSIG-1)","Gallus gallus (Chicken)","cellular response to insulin stimulus [GO:0032869]; cholesterol biosynthetic process [GO:0006695]; SREBP signaling pathway [GO:0032933]; SREBP-SCAP complex retention in endoplasmic reticulum [GO:0036316]; sterol biosynthetic process [GO:0016126]","GO:0005783; GO:0006695; GO:0008142; GO:0016126; GO:0032869; GO:0032933; GO:0032937; GO:0036316"
"FUN_022640","ME1","ptg000016l:11760962-11762171","P49356","Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58) (CAAX farnesyltransferase subunit beta) (Ras proteins prenyltransferase subunit beta)","Homo sapiens (Human)","lipid metabolic process [GO:0006629]; protein farnesylation [GO:0018343]; protein prenylation [GO:0018342]","GO:0004660; GO:0005829; GO:0005875; GO:0005965; GO:0006629; GO:0008270; GO:0018342; GO:0018343"
"FUN_022654","ME10","ptg000016l:12009928-12015949","P36514","UDP-glucuronosyltransferase 2C1 (UDPGT 2C1) (EC 2.4.1.17)","Oryctolagus cuniculus (Rabbit)","lipid metabolic process [GO:0006629]","GO:0005789; GO:0006629; GO:0015020"
"FUN_022700","ME5","ptg000016l:12481041-12486111","O89112","Glutathione S-transferase LANCL1 (EC 2.5.1.18) (40 kDa erythrocyte membrane protein) (p40) (LanC-like protein 1)","Mus musculus (Mouse)","carbohydrate metabolic process [GO:0005975]; peptide modification [GO:0031179]; regulation of neuron apoptotic process [GO:0043523]; regulation of oxidative stress-induced neuron death [GO:1903203]","GO:0004364; GO:0005737; GO:0005886; GO:0005975; GO:0008270; GO:0017124; GO:0031179; GO:0043295; GO:0043523; GO:0050750; GO:1903203"
"FUN_022806","ME24","ptg000017l:160836-162432","A8WGA0","Cytochrome P450 27C1 (EC 1.14.19.53) (All-trans retinol 3,4-desaturase)","Danio rerio (Zebrafish) (Brachydanio rerio)","lipid metabolic process [GO:0006629]","GO:0001972; GO:0004497; GO:0005506; GO:0005739; GO:0006629; GO:0016020; GO:0020037; GO:0061896; GO:0061897; GO:0061898; GO:1904768"
"FUN_022926","ME17","ptg000017l:1633881-1634995","F1RBC8","ATP-binding cassette sub-family D member 1 (EC 3.1.2.-) (EC 7.6.2.-) (Adrenoleukodystrophy protein) (ALDP)","Danio rerio (Zebrafish) (Brachydanio rerio)","adrenal gland development [GO:0030325]; cholesterol transport [GO:0030301]; fatty acid beta-oxidation [GO:0006635]; long-chain fatty acid import into peroxisome [GO:0015910]; motor behavior [GO:0061744]; oligodendrocyte development [GO:0014003]; peroxisome organization [GO:0007031]; positive regulation of myelination [GO:0031643]; swimming behavior [GO:0036269]; very long-chain fatty acid catabolic process [GO:0042760]; very long-chain fatty acid metabolic process [GO:0000038]","GO:0000038; GO:0005324; GO:0005524; GO:0005777; GO:0005778; GO:0006635; GO:0007031; GO:0014003; GO:0015607; GO:0015910; GO:0016887; GO:0030301; GO:0030325; GO:0031643; GO:0036269; GO:0042626; GO:0042760; GO:0047617; GO:0061744"
"FUN_022927","ME17","ptg000017l:1639371-1640938","F1RBC8","ATP-binding cassette sub-family D member 1 (EC 3.1.2.-) (EC 7.6.2.-) (Adrenoleukodystrophy protein) (ALDP)","Danio rerio (Zebrafish) (Brachydanio rerio)","adrenal gland development [GO:0030325]; cholesterol transport [GO:0030301]; fatty acid beta-oxidation [GO:0006635]; long-chain fatty acid import into peroxisome [GO:0015910]; motor behavior [GO:0061744]; oligodendrocyte development [GO:0014003]; peroxisome organization [GO:0007031]; positive regulation of myelination [GO:0031643]; swimming behavior [GO:0036269]; very long-chain fatty acid catabolic process [GO:0042760]; very long-chain fatty acid metabolic process [GO:0000038]","GO:0000038; GO:0005324; GO:0005524; GO:0005777; GO:0005778; GO:0006635; GO:0007031; GO:0014003; GO:0015607; GO:0015910; GO:0016887; GO:0030301; GO:0030325; GO:0031643; GO:0036269; GO:0042626; GO:0042760; GO:0047617; GO:0061744"
"FUN_023049","ME3","ptg000017l:3030006-3034295","Q5R7P4","Beta-galactosidase (EC 3.2.1.23) (Acid beta-galactosidase) (Lactase)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","carbohydrate metabolic process [GO:0005975]","GO:0004565; GO:0005764; GO:0005975"
"FUN_023089","ME10","ptg000017l:3500114-3501140","O02813","Neuropeptide Y receptor type 1 (NPY1-R)","Canis lupus familiaris (Dog) (Canis familiaris)","feeding behavior [GO:0007631]; glucose metabolic process [GO:0006006]; locomotory behavior [GO:0007626]; outflow tract morphogenesis [GO:0003151]; regulation of blood pressure [GO:0008217]; regulation of multicellular organism growth [GO:0040014]; sensory perception of pain [GO:0019233]","GO:0001601; GO:0001602; GO:0003151; GO:0005886; GO:0006006; GO:0007626; GO:0007631; GO:0008188; GO:0008217; GO:0019233; GO:0040014; GO:0042923; GO:0043005"
"FUN_023266","ME3","ptg000017l:5723720-5725001","Q7LGC8","Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (EC 2.8.2.21) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Chondroitin 6-sulfotransferase) (C6ST) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 0) (GST-0)","Homo sapiens (Human)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate biosynthetic process [GO:0030206]; N-acetylglucosamine metabolic process [GO:0006044]; sulfur compound metabolic process [GO:0006790]; T cell homeostasis [GO:0043029]","GO:0000139; GO:0001517; GO:0005802; GO:0005975; GO:0006044; GO:0006790; GO:0008459; GO:0030206; GO:0043029; GO:0050698"
"FUN_023361","ME8","ptg000017l:6671734-6676309","Q9XTR8","Lipase ZK262.3 (EC 3.1.1.-)","Caenorhabditis elegans","lipid catabolic process [GO:0016042]","GO:0005576; GO:0016042; GO:0016787"
"FUN_023367","ME1","ptg000017l:6723553-6730063","P17712","Hexokinase-4 (HK4) (EC 2.7.1.1) (Glucokinase) (Hexokinase type IV) (HK IV) (Hexokinase-D)","Rattus norvegicus (Rat)","calcium ion import [GO:0070509]; carbohydrate phosphorylation [GO:0046835]; cellular glucose homeostasis [GO:0001678]; cellular response to glucose starvation [GO:0042149]; cellular response to insulin stimulus [GO:0032869]; cellular response to leptin stimulus [GO:0044320]; detection of glucose [GO:0051594]; fructose 2,6-bisphosphate metabolic process [GO:0006003]; fructose 6-phosphate metabolic process [GO:0006002]; glucose 6-phosphate metabolic process [GO:0051156]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; glycogen biosynthetic process [GO:0005978]; glycolytic process [GO:0006096]; lipid homeostasis [GO:0055088]; mannose metabolic process [GO:0006013]; NADP metabolic process [GO:0006739]; negative regulation of epinephrine secretion [GO:0032811]; negative regulation of gluconeogenesis [GO:0045721]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of glycogen biosynthetic process [GO:0045725]; positive regulation of glycolytic process [GO:0045821]; positive regulation of insulin secretion [GO:0032024]; positive regulation of phosphorylation [GO:0042327]; regulation of insulin secretion [GO:0050796]; regulation of potassium ion transport [GO:0043266]; response to glucose [GO:0009749]; second-messenger-mediated signaling [GO:0019932]","GO:0000287; GO:0001678; GO:0004340; GO:0004396; GO:0005524; GO:0005536; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0005938; GO:0005978; GO:0006002; GO:0006003; GO:0006006; GO:0006013; GO:0006096; GO:0006739; GO:0007204; GO:0008865; GO:0009749; GO:0019158; GO:0019903; GO:0019932; GO:0030141; GO:0032024; GO:0032811; GO:0032869; GO:0042149; GO:0042327; GO:0042593; GO:0043266; GO:0043531; GO:0044320; GO:0045180; GO:0045721; GO:0045725; GO:0045821; GO:0046835; GO:0050796; GO:0051156; GO:0051594; GO:0055088; GO:0070509"
"FUN_023403","ME0","ptg000017l:7171736-7192592","Q9CR35","Chymotrypsinogen B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B; Chymotrypsin B chain C]","Mus musculus (Mouse)","digestion [GO:0007586]; positive regulation of apoptotic process [GO:0043065]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; response to cytokine [GO:0034097]","GO:0004252; GO:0005615; GO:0005737; GO:0005764; GO:0006508; GO:0007586; GO:0008233; GO:0008236; GO:0030163; GO:0034097; GO:0043065"
"FUN_023419","ME4","ptg000017l:7319616-7322403","Q8N9I5","Fatty acid desaturase 6 (EC 1.14.19.-)","Homo sapiens (Human)","fatty acid biosynthetic process [GO:0006633]; lipid metabolic process [GO:0006629]","GO:0006629; GO:0006633; GO:0016020; GO:0016717"
"FUN_023596","ME2","ptg000017l:9699993-9702655","Q9Y5Y6","Suppressor of tumorigenicity 14 protein (EC 3.4.21.109) (Matriptase) (Membrane-type serine protease 1) (MT-SP1) (Prostamin) (Serine protease 14) (Serine protease TADG-15) (Tumor-associated differentially-expressed gene 15 protein)","Homo sapiens (Human)","epithelial cell morphogenesis involved in placental branching [GO:0060672]; keratinocyte differentiation [GO:0030216]; neural tube closure [GO:0001843]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]","GO:0001843; GO:0004252; GO:0005615; GO:0005886; GO:0006508; GO:0008236; GO:0009897; GO:0016323; GO:0030163; GO:0030216; GO:0060672"
"FUN_023676","ME6","ptg000017l:10545638-10548340","Q02083","N-acylethanolamine-hydrolyzing acid amidase (EC 3.5.1.60) (Acid ceramidase-like protein) (Acylsphingosine deacylase NAAA) (EC 3.5.1.23) (N-acylsphingosine amidohydrolase-like) (ASAH-like protein) [Cleaved into: N-acylethanolamine-hydrolyzing acid amidase subunit alpha; N-acylethanolamine-hydrolyzing acid amidase subunit beta]","Homo sapiens (Human)","fatty acid metabolic process [GO:0006631]; lipid catabolic process [GO:0016042]; N-acylethanolamine metabolic process [GO:0070291]; N-acylphosphatidylethanolamine metabolic process [GO:0070292]; sphingosine metabolic process [GO:0006670]","GO:0005737; GO:0005764; GO:0006631; GO:0006670; GO:0016042; GO:0016810; GO:0017040; GO:0017064; GO:0019898; GO:0043202; GO:0047412; GO:0070062; GO:0070291; GO:0070292; GO:0102121; GO:0140297"
"FUN_023931","ME20","ptg000018l:280151-283110","Q5TNH5","Glucosamine-6-phosphate isomerase (EC 3.5.99.6) (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase)","Anopheles gambiae (African malaria mosquito)","carbohydrate metabolic process [GO:0005975]; generation of precursor metabolites and energy [GO:0006091]; glucosamine catabolic process [GO:0006043]; N-acetylglucosamine catabolic process [GO:0006046]; N-acetylneuraminate catabolic process [GO:0019262]","GO:0004342; GO:0005737; GO:0005975; GO:0006043; GO:0006046; GO:0006091; GO:0019262; GO:0042802"
