gene_id,species,group_id,type,conservation_level
Pocillopora_meandrina_HIv1___RNAseq.g29312.t1,Ptua,OG_00657,three_way,medium
FUN_001948-T1,Apul,OG_00658,three_way,medium
Peve_00043455,Peve,OG_00658,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29223.t1,Ptua,OG_00658,three_way,medium
FUN_001950-T2,Apul,OG_00659,three_way,medium
Peve_00043450,Peve,OG_00659,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29225.t2,Ptua,OG_00659,three_way,medium
FUN_001952-T1,Apul,OG_00660,three_way,medium
Peve_00024485,Peve,OG_00660,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29226.t1,Ptua,OG_00660,three_way,medium
FUN_001954-T1,Apul,OG_00661,three_way,high
Peve_00024484,Peve,OG_00661,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29228.t1,Ptua,OG_00661,three_way,high
FUN_001955-T1,Apul,OG_00662,three_way,low
Peve_00041246,Peve,OG_00662,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g2487.t1,Ptua,OG_00662,three_way,low
FUN_001956-T1,Apul,OG_00663,three_way,high
Peve_00041245,Peve,OG_00663,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g2488.t1,Ptua,OG_00663,three_way,high
FUN_001957-T1,Apul,OG_00664,three_way,medium
Peve_00041244,Peve,OG_00664,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g2489.t1,Ptua,OG_00664,three_way,medium
FUN_001963-T1,Apul,OG_00665,three_way,low
Peve_00041243,Peve,OG_00665,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g2490.t1,Ptua,OG_00665,three_way,low
FUN_001965-T1,Apul,OG_00666,three_way,low
Peve_00041286,Peve,OG_00666,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g2491.t1,Ptua,OG_00666,three_way,low
FUN_001966-T1,Apul,OG_00667,three_way,medium
Peve_00041285,Peve,OG_00667,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g2492.t1,Ptua,OG_00667,three_way,medium
FUN_002033-T1,Apul,OG_00668,three_way,low
Peve_00000490,Peve,OG_00668,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g10112.t1,Ptua,OG_00668,three_way,low
FUN_002034-T1,Apul,OG_00669,three_way,low
Peve_00001971,Peve,OG_00669,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g10113.t1,Ptua,OG_00669,three_way,low
FUN_002073-T1,Apul,OG_00670,three_way,medium
Peve_00013323,Peve,OG_00670,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1722.t1,Ptua,OG_00670,three_way,medium
FUN_002079-T1,Apul,OG_00671,three_way,medium
Peve_00036467,Peve,OG_00671,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1723.t1,Ptua,OG_00671,three_way,medium
FUN_002080-T1,Apul,OG_00672,three_way,medium
Peve_00042452,Peve,OG_00672,three_way,medium
Pocillopora_meandrina_HIv1___TS.g4232.t1,Ptua,OG_00672,three_way,medium
FUN_002084-T1,Apul,OG_00673,three_way,low
Peve_00006417,Peve,OG_00673,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1717.t2,Ptua,OG_00673,three_way,low
FUN_002085-T1,Apul,OG_00674,three_way,medium
Peve_00006425,Peve,OG_00674,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1726.t1,Ptua,OG_00674,three_way,medium
FUN_002087-T1,Apul,OG_00675,three_way,low
Peve_00006424,Peve,OG_00675,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1727.t1,Ptua,OG_00675,three_way,low
FUN_002091-T1,Apul,OG_00676,three_way,medium
Peve_00006423,Peve,OG_00676,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1728.t1,Ptua,OG_00676,three_way,medium
FUN_002092-T1,Apul,OG_00677,three_way,medium
Peve_00004296,Peve,OG_00677,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1730.t2,Ptua,OG_00677,three_way,medium
FUN_002093-T1,Apul,OG_00678,three_way,low
Peve_00004291,Peve,OG_00678,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1731.t2,Ptua,OG_00678,three_way,low
FUN_002102-T1,Apul,OG_00679,three_way,low
Peve_00004294,Peve,OG_00679,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1737.t1,Ptua,OG_00679,three_way,low
FUN_002105-T1,Apul,OG_00680,three_way,high
Peve_00028438,Peve,OG_00680,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g1739.t1,Ptua,OG_00680,three_way,high
FUN_002115-T1,Apul,OG_00681,three_way,medium
Peve_00035152,Peve,OG_00681,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1741.t1,Ptua,OG_00681,three_way,medium
FUN_002200-T1,Apul,OG_00682,three_way,medium
Peve_00043658,Peve,OG_00682,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g30301.t1,Ptua,OG_00682,three_way,medium
FUN_002350-T1,Apul,OG_00683,three_way,high
Peve_00022329,Peve,OG_00683,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g31.t1,Ptua,OG_00683,three_way,high
FUN_002351-T2,Apul,OG_00684,three_way,medium
Peve_00035726,Peve,OG_00684,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g32.t1,Ptua,OG_00684,three_way,medium
FUN_002352-T1,Apul,OG_00685,three_way,low
Peve_00022332,Peve,OG_00685,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g33.t1,Ptua,OG_00685,three_way,low
FUN_002355-T1,Apul,OG_00686,three_way,medium
Peve_00023010,Peve,OG_00686,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g38.t1,Ptua,OG_00686,three_way,medium
FUN_002358-T1,Apul,OG_00687,three_way,medium
Peve_00014905,Peve,OG_00687,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g42.t1,Ptua,OG_00687,three_way,medium
FUN_002360-T1,Apul,OG_00688,three_way,low
Peve_00029564,Peve,OG_00688,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g51.t1,Ptua,OG_00688,three_way,low
FUN_002362-T1,Apul,OG_00689,three_way,medium
Peve_00014901,Peve,OG_00689,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g52.t1,Ptua,OG_00689,three_way,medium
FUN_002376-T1,Apul,OG_00690,three_way,low
Peve_00034047,Peve,OG_00690,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g24.t1,Ptua,OG_00690,three_way,low
FUN_002378-T1,Apul,OG_00691,three_way,medium
Peve_00034013,Peve,OG_00691,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g21.t1,Ptua,OG_00691,three_way,medium
FUN_002379-T1,Apul,OG_00692,three_way,high
Peve_00034020,Peve,OG_00692,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g20.t2,Ptua,OG_00692,three_way,high
FUN_002382-T1,Apul,OG_00693,three_way,medium
Peve_00034022,Peve,OG_00693,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14908.t1,Ptua,OG_00693,three_way,medium
FUN_002404-T1,Apul,OG_00694,three_way,medium
Peve_00034027,Peve,OG_00694,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14812.t1,Ptua,OG_00694,three_way,medium
FUN_002406-T1,Apul,OG_00695,three_way,high
Peve_00034029,Peve,OG_00695,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14842.t1,Ptua,OG_00695,three_way,high
FUN_002425-T1,Apul,OG_00696,three_way,low
Peve_00034031,Peve,OG_00696,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g14843.t1,Ptua,OG_00696,three_way,low
FUN_002426-T1,Apul,OG_00697,three_way,low
Peve_00034032,Peve,OG_00697,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g14845.t1,Ptua,OG_00697,three_way,low
FUN_002428-T1,Apul,OG_00698,three_way,high
Peve_00034033,Peve,OG_00698,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14846.t1,Ptua,OG_00698,three_way,high
FUN_002429-T1,Apul,OG_00699,three_way,high
Peve_00034034,Peve,OG_00699,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14851.t1,Ptua,OG_00699,three_way,high
FUN_002432-T1,Apul,OG_00700,three_way,medium
Peve_00034035,Peve,OG_00700,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14853.t1,Ptua,OG_00700,three_way,medium
FUN_002451-T1,Apul,OG_00701,three_way,high
Peve_00043794,Peve,OG_00701,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14889.t1,Ptua,OG_00701,three_way,high
FUN_002452-T1,Apul,OG_00702,three_way,medium
Peve_00043792,Peve,OG_00702,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14890.t1,Ptua,OG_00702,three_way,medium
FUN_002453-T1,Apul,OG_00703,three_way,medium
Peve_00023668,Peve,OG_00703,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14891.t1,Ptua,OG_00703,three_way,medium
FUN_002454-T2,Apul,OG_00704,three_way,medium
Peve_00023669,Peve,OG_00704,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14892.t1,Ptua,OG_00704,three_way,medium
FUN_002455-T1,Apul,OG_00705,three_way,medium
Peve_00034009,Peve,OG_00705,three_way,medium
Pocillopora_meandrina_HIv1___TS.g4040.t1,Ptua,OG_00705,three_way,medium
FUN_002463-T1,Apul,OG_00706,three_way,high
Peve_00034010,Peve,OG_00706,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14902.t1,Ptua,OG_00706,three_way,high
FUN_002468-T1,Apul,OG_00707,three_way,low
Peve_00034015,Peve,OG_00707,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g14904.t1,Ptua,OG_00707,three_way,low
FUN_002469-T1,Apul,OG_00708,three_way,medium
Peve_00034012,Peve,OG_00708,three_way,medium
Pocillopora_meandrina_HIv1___TS.g4051.t1,Ptua,OG_00708,three_way,medium
FUN_002473-T1,Apul,OG_00709,three_way,medium
Peve_00033998,Peve,OG_00709,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14856.t1,Ptua,OG_00709,three_way,medium
FUN_002577-T1,Apul,OG_00710,three_way,medium
Peve_00025545,Peve,OG_00710,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g25716.t1,Ptua,OG_00710,three_way,medium
FUN_002578-T1,Apul,OG_00711,three_way,medium
Peve_00011540,Peve,OG_00711,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g25721.t1,Ptua,OG_00711,three_way,medium
FUN_002580-T1,Apul,OG_00712,three_way,low
Peve_00025541,Peve,OG_00712,three_way,low
Pocillopora_meandrina_HIv1___TS.g9163.t1,Ptua,OG_00712,three_way,low
FUN_002581-T1,Apul,OG_00713,three_way,high
Peve_00002776,Peve,OG_00713,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g25723.t1,Ptua,OG_00713,three_way,high
FUN_002582-T1,Apul,OG_00714,three_way,medium
Peve_00002778,Peve,OG_00714,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g25727.t1,Ptua,OG_00714,three_way,medium
FUN_002583-T1,Apul,OG_00715,three_way,low
Peve_00002780,Peve,OG_00715,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g12794.t1,Ptua,OG_00715,three_way,low
FUN_002647-T1,Apul,OG_00716,three_way,low
Peve_00040086,Peve,OG_00716,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g25712.t1a,Ptua,OG_00716,three_way,low
FUN_002649-T1,Apul,OG_00717,three_way,medium
Peve_00040095,Peve,OG_00717,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g25705.t1,Ptua,OG_00717,three_way,medium
FUN_002650-T1,Apul,OG_00718,three_way,medium
Peve_00040096,Peve,OG_00718,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g25706.t1,Ptua,OG_00718,three_way,medium
FUN_002654-T1,Apul,OG_00719,three_way,low
Peve_00040098,Peve,OG_00719,three_way,low
Pocillopora_meandrina_HIv1___TS.g156.t1,Ptua,OG_00719,three_way,low
FUN_002660-T3,Apul,OG_00720,three_way,medium
Peve_00011551,Peve,OG_00720,three_way,medium
Pocillopora_meandrina_HIv1___TS.g4023.t2,Ptua,OG_00720,three_way,medium
FUN_002661-T1,Apul,OG_00721,three_way,medium
Peve_00043790,Peve,OG_00721,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14882.t1a,Ptua,OG_00721,three_way,medium
FUN_002666-T1,Apul,OG_00722,three_way,low
Peve_00025542,Peve,OG_00722,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g20659.t1,Ptua,OG_00722,three_way,low
FUN_002667-T1,Apul,OG_00723,three_way,medium
Peve_00005211,Peve,OG_00723,three_way,medium
Pocillopora_meandrina_HIv1___TS.g27716.t1,Ptua,OG_00723,three_way,medium
FUN_002669-T1,Apul,OG_00724,three_way,medium
Peve_00019954,Peve,OG_00724,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g20691.t1,Ptua,OG_00724,three_way,medium
FUN_002670-T1,Apul,OG_00725,three_way,low
Peve_00005202,Peve,OG_00725,three_way,low
Pocillopora_meandrina_HIv1___TS.g27719.t1,Ptua,OG_00725,three_way,low
FUN_002678-T1,Apul,OG_00726,three_way,low
Peve_00007261,Peve,OG_00726,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g20695.t1,Ptua,OG_00726,three_way,low
FUN_002690-T1,Apul,OG_00727,three_way,low
Peve_00009951,Peve,OG_00727,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g20729.t1,Ptua,OG_00727,three_way,low
FUN_002692-T1,Apul,OG_00728,three_way,medium
Peve_00009945,Peve,OG_00728,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.28787_t,Ptua,OG_00728,three_way,medium
FUN_002695-T1,Apul,OG_00729,three_way,medium
Peve_00009946,Peve,OG_00729,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g20725.t1,Ptua,OG_00729,three_way,medium
FUN_002696-T1,Apul,OG_00730,three_way,high
Peve_00009947,Peve,OG_00730,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g20723.t1,Ptua,OG_00730,three_way,high
FUN_002697-T1,Apul,OG_00731,three_way,medium
Peve_00034498,Peve,OG_00731,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g20722.t1,Ptua,OG_00731,three_way,medium
FUN_002698-T1,Apul,OG_00732,three_way,medium
Peve_00034497,Peve,OG_00732,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g20728.t1,Ptua,OG_00732,three_way,medium
FUN_002700-T1,Apul,OG_00733,three_way,medium
Peve_00043786,Peve,OG_00733,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14882.t1c,Ptua,OG_00733,three_way,medium
FUN_002714-T1,Apul,OG_00734,three_way,low
Peve_00027875,Peve,OG_00734,three_way,low
Pocillopora_meandrina_HIv1___TS.g27685.t1,Ptua,OG_00734,three_way,low
FUN_002716-T1,Apul,OG_00735,three_way,low
Peve_00027493,Peve,OG_00735,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g20658.t1,Ptua,OG_00735,three_way,low
FUN_002718-T1,Apul,OG_00736,three_way,medium
Peve_00025049,Peve,OG_00736,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g20657.t1,Ptua,OG_00736,three_way,medium
FUN_002719-T1,Apul,OG_00737,three_way,high
Peve_00025047,Peve,OG_00737,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14939.t2,Ptua,OG_00737,three_way,high
FUN_002720-T1,Apul,OG_00738,three_way,low
Peve_00025045,Peve,OG_00738,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g14938.t1,Ptua,OG_00738,three_way,low
FUN_002721-T1,Apul,OG_00739,three_way,high
Peve_00025046,Peve,OG_00739,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14941.t1,Ptua,OG_00739,three_way,high
FUN_002722-T1,Apul,OG_00740,three_way,high
Peve_00025044,Peve,OG_00740,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14942.t1,Ptua,OG_00740,three_way,high
FUN_002723-T1,Apul,OG_00741,three_way,high
Peve_00025040,Peve,OG_00741,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14943.t1,Ptua,OG_00741,three_way,high
FUN_002724-T1,Apul,OG_00742,three_way,medium
Peve_00025037,Peve,OG_00742,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14944.t1a,Ptua,OG_00742,three_way,medium
FUN_002725-T1,Apul,OG_00743,three_way,medium
Peve_00025036,Peve,OG_00743,three_way,medium
Pocillopora_meandrina_HIv1___TS.g9334.t1,Ptua,OG_00743,three_way,medium
FUN_002726-T1,Apul,OG_00744,three_way,medium
Peve_00025035,Peve,OG_00744,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14946.t1,Ptua,OG_00744,three_way,medium
FUN_002730-T1,Apul,OG_00745,three_way,low
Peve_00019122,Peve,OG_00745,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g20653.t1,Ptua,OG_00745,three_way,low
FUN_002736-T1,Apul,OG_00746,three_way,medium
Peve_00041437,Peve,OG_00746,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14951.t1,Ptua,OG_00746,three_way,medium
FUN_002767-T1,Apul,OG_00747,three_way,high
Peve_00005055,Peve,OG_00747,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g14961.t1,Ptua,OG_00747,three_way,high
FUN_002805-T1,Apul,OG_00748,three_way,low
Peve_00018547,Peve,OG_00748,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g14957.t1,Ptua,OG_00748,three_way,low
FUN_002806-T2,Apul,OG_00749,three_way,medium
Peve_00044239,Peve,OG_00749,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14970.t1b,Ptua,OG_00749,three_way,medium
FUN_002807-T1,Apul,OG_00750,three_way,medium
Peve_00044270,Peve,OG_00750,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14969.t1,Ptua,OG_00750,three_way,medium
FUN_002808-T1,Apul,OG_00751,three_way,medium
Peve_00044269,Peve,OG_00751,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14968.t1,Ptua,OG_00751,three_way,medium
FUN_002810-T1,Apul,OG_00752,three_way,medium
Peve_00044262,Peve,OG_00752,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14965.t1,Ptua,OG_00752,three_way,medium
FUN_002811-T1,Apul,OG_00753,three_way,medium
Peve_00025579,Peve,OG_00753,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14963.t1,Ptua,OG_00753,three_way,medium
FUN_002813-T1,Apul,OG_00754,three_way,medium
Peve_00044244,Peve,OG_00754,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g14958.t1,Ptua,OG_00754,three_way,medium
FUN_002814-T1,Apul,OG_00755,three_way,medium
Peve_00004587,Peve,OG_00755,three_way,medium
Pocillopora_meandrina_HIv1___TS.g9362.t1,Ptua,OG_00755,three_way,medium
FUN_002871-T1,Apul,OG_00756,three_way,high
Peve_00013073,Peve,OG_00756,three_way,high
Pocillopora_meandrina_HIv1___TS.g15581.t1,Ptua,OG_00756,three_way,high
FUN_003163-T1,Apul,OG_00757,three_way,high
Peve_00013072,Peve,OG_00757,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6226.t1,Ptua,OG_00757,three_way,high
FUN_003164-T1,Apul,OG_00758,three_way,medium
Peve_00019151,Peve,OG_00758,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6225.t1,Ptua,OG_00758,three_way,medium
FUN_003165-T1,Apul,OG_00759,three_way,high
Peve_00013725,Peve,OG_00759,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6224.t1,Ptua,OG_00759,three_way,high
FUN_003166-T1,Apul,OG_00760,three_way,medium
Peve_00013723,Peve,OG_00760,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6223.t1,Ptua,OG_00760,three_way,medium
FUN_003384-T2,Apul,OG_00761,three_way,medium
Peve_00000967,Peve,OG_00761,three_way,medium
Pocillopora_meandrina_HIv1___TS.g15574.t2,Ptua,OG_00761,three_way,medium
FUN_003388-T1,Apul,OG_00762,three_way,medium
Peve_00014446,Peve,OG_00762,three_way,medium
Pocillopora_meandrina_HIv1___TS.g13629.t1,Ptua,OG_00762,three_way,medium
FUN_003432-T1,Apul,OG_00763,three_way,medium
Peve_00013657,Peve,OG_00763,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g22188.t1,Ptua,OG_00763,three_way,medium
FUN_003433-T1,Apul,OG_00764,three_way,low
Peve_00010310,Peve,OG_00764,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g9161.t1,Ptua,OG_00764,three_way,low
FUN_003434-T1,Apul,OG_00765,three_way,low
Peve_00010306,Peve,OG_00765,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g9162.t1,Ptua,OG_00765,three_way,low
FUN_003489-T1,Apul,OG_00766,three_way,low
Peve_00020062,Peve,OG_00766,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g24644.t1,Ptua,OG_00766,three_way,low
FUN_003693-T1,Apul,OG_00767,three_way,low
Peve_00040660,Peve,OG_00767,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g30052.t1,Ptua,OG_00767,three_way,low
FUN_003711-T1,Apul,OG_00768,three_way,medium
Peve_00001358,Peve,OG_00768,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g17371.t1,Ptua,OG_00768,three_way,medium
FUN_003713-T1,Apul,OG_00769,three_way,medium
Peve_00001357,Peve,OG_00769,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g17373.t2,Ptua,OG_00769,three_way,medium
FUN_003718-T1,Apul,OG_00770,three_way,medium
Peve_00001366,Peve,OG_00770,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g26671.t1,Ptua,OG_00770,three_way,medium
FUN_003839-T1,Apul,OG_00771,three_way,medium
Peve_00042654,Peve,OG_00771,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11160.t1,Ptua,OG_00771,three_way,medium
FUN_003840-T1,Apul,OG_00772,three_way,medium
Peve_00003890,Peve,OG_00772,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11708.t1,Ptua,OG_00772,three_way,medium
FUN_003843-T1,Apul,OG_00773,three_way,medium
Peve_00042650,Peve,OG_00773,three_way,medium
Pocillopora_meandrina_HIv1___TS.g7797.t1,Ptua,OG_00773,three_way,medium
FUN_003845-T1,Apul,OG_00774,three_way,medium
Peve_00042665,Peve,OG_00774,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11682.t1,Ptua,OG_00774,three_way,medium
FUN_003847-T1,Apul,OG_00775,three_way,medium
Peve_00009243,Peve,OG_00775,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11165.t1,Ptua,OG_00775,three_way,medium
FUN_003849-T2,Apul,OG_00776,three_way,high
Peve_00018009,Peve,OG_00776,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g16676.t1,Ptua,OG_00776,three_way,high
FUN_003851-T1,Apul,OG_00777,three_way,high
Peve_00037763,Peve,OG_00777,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g11583.t1,Ptua,OG_00777,three_way,high
FUN_003852-T2,Apul,OG_00778,three_way,low
Peve_00012768,Peve,OG_00778,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g11582.t1,Ptua,OG_00778,three_way,low
FUN_003853-T1,Apul,OG_00779,three_way,high
Peve_00012764,Peve,OG_00779,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g11579.t1,Ptua,OG_00779,three_way,high
FUN_003878-T1,Apul,OG_00780,three_way,medium
Peve_00009218,Peve,OG_00780,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11578.t2,Ptua,OG_00780,three_way,medium
FUN_003881-T1,Apul,OG_00781,three_way,medium
Peve_00023686,Peve,OG_00781,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11577.t1,Ptua,OG_00781,three_way,medium
FUN_003887-T2,Apul,OG_00782,three_way,high
Peve_00015148,Peve,OG_00782,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g11575.t1,Ptua,OG_00782,three_way,high
FUN_003893-T1,Apul,OG_00783,three_way,high
Peve_00015146,Peve,OG_00783,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g11573.t1,Ptua,OG_00783,three_way,high
FUN_003894-T1,Apul,OG_00784,three_way,medium
Peve_00015142,Peve,OG_00784,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11707.t1,Ptua,OG_00784,three_way,medium
FUN_003898-T1,Apul,OG_00785,three_way,medium
Peve_00015139,Peve,OG_00785,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11571.t1,Ptua,OG_00785,three_way,medium
FUN_003899-T1,Apul,OG_00786,three_way,medium
Peve_00015155,Peve,OG_00786,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11681.t1,Ptua,OG_00786,three_way,medium
FUN_003900-T1,Apul,OG_00787,three_way,high
Peve_00025157,Peve,OG_00787,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g17184.t1,Ptua,OG_00787,three_way,high
FUN_003901-T1,Apul,OG_00788,three_way,medium
Peve_00012083,Peve,OG_00788,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g17185.t1,Ptua,OG_00788,three_way,medium
FUN_003934-T1,Apul,OG_00789,three_way,medium
Peve_00006586,Peve,OG_00789,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g11751.t1,Ptua,OG_00789,three_way,medium
FUN_003935-T1,Apul,OG_00790,three_way,high
Peve_00041379,Peve,OG_00790,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g11752.t1,Ptua,OG_00790,three_way,high
FUN_003937-T1,Apul,OG_00791,three_way,high
Peve_00041383,Peve,OG_00791,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g11755.t1,Ptua,OG_00791,three_way,high
FUN_003938-T1,Apul,OG_00792,three_way,low
Peve_00041389,Peve,OG_00792,three_way,low
